ageGroup,region,relation,gender,planClassKey,industryKey,operatorTypeKey,memberCount
19-23,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,283
19-23,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,117
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,265
19-23,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,415
44-48,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,39
24-28,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,498
29-33,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,441
49-53,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,321
54-58,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,43
39-43,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,412
39-43,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,495
59-63,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,90
44-48,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,157
29-33,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,164
24-28,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,194
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,223
49-53,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,303
24-28,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,90
29-33,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,270
49-53,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,110
29-33,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,29
29-33,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,489
29-33,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,146
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,315
24-28,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,111
29-33,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,136
54-58,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,180
34-38,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,384
29-33,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,318
49-53,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,199
39-43,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,348
54-58,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,15
34-38,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,226
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,107
29-33,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,134
19-23,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,405
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,48
24-28,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,421
59-63,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,303
34-38,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,241
29-33,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,115
19-23,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,481
24-28,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,146
29-33,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,66
39-43,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,445
39-43,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,120
44-48,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,340
19-23,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,3
19-23,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,493
24-28,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,454
34-38,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,139
19-23,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,54
19-23,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,239
24-28,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,347
29-33,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,89
39-43,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,276
34-38,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,94
24-28,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,403
39-43,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,352
29-33,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,234
44-48,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,491
59-63,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,454
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,244
44-48,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,180
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,59
29-33,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,166
59-63,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,93
29-33,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,283
39-43,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,35
54-58,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,58
44-48,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,49
29-33,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,153
54-58,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,258
19-23,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,45
39-43,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,290
59-63,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,74
29-33,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,299
39-43,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,215
54-58,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,108
39-43,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,472
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,145
59-63,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,317
29-33,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,226
19-23,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,179
39-43,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,136
44-48,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,170
44-48,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,24
29-33,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,19
29-33,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,229
24-28,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,416
24-28,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,423
29-33,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,18
54-58,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,56
39-43,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,472
54-58,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,20
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,205
34-38,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,275
29-33,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,299
34-38,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,45
59-63,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,336
29-33,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,73
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,113
39-43,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,451
49-53,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,233
39-43,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,493
24-28,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,350
24-28,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,25
44-48,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,229
44-48,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,498
44-48,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,221
29-33,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,292
44-48,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,421
34-38,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,434
44-48,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,436
24-28,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,278
39-43,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,193
29-33,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,488
39-43,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,461
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,490
39-43,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,50
54-58,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,191
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,175
54-58,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,362
24-28,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,356
44-48,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,357
39-43,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,327
19-23,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,460
34-38,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,330
39-43,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,358
44-48,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,246
39-43,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,108
39-43,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,210
59-63,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,271
19-23,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,440
29-33,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,418
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,260
39-43,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,14
24-28,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,54
29-33,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,89
59-63,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,302
29-33,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,22
19-23,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,262
24-28,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,149
44-48,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,468
59-63,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,435
34-38,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,238
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,249
34-38,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,40
44-48,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,319
24-28,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,138
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,195
19-23,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,87
19-23,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,294
19-23,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,457
29-33,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,135
49-53,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,153
54-58,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,392
24-28,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,61
44-48,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,10
49-53,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,191
44-48,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,92
29-33,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,370
24-28,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,301
39-43,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,10
44-48,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,390
54-58,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,362
34-38,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,249
44-48,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,380
19-23,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,239
59-63,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,61
44-48,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,213
29-33,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,333
39-43,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,174
39-43,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,47
24-28,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,345
29-33,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,200
34-38,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,398
19-23,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,123
19-23,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,244
49-53,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,426
34-38,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,340
24-28,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,251
44-48,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,403
29-33,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,440
44-48,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,459
39-43,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,101
24-28,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,354
39-43,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,82
49-53,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,443
34-38,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,495
39-43,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,246
49-53,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,450
24-28,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,470
29-33,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,337
44-48,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,359
24-28,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,17
24-28,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,334
59-63,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,97
24-28,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,249
29-33,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,244
39-43,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,321
24-28,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,416
29-33,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,97
54-58,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,482
49-53,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,172
24-28,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,25
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,253
34-38,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,176
59-63,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,63
49-53,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,457
49-53,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,434
24-28,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,129
59-63,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,268
59-63,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,141
34-38,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,127
39-43,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,103
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,116
49-53,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,426
34-38,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,249
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,157
29-33,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,322
39-43,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,208
24-28,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,348
34-38,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,127
59-63,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,316
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,264
44-48,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,86
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,317
34-38,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,339
34-38,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,37
34-38,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,493
44-48,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,275
39-43,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,147
19-23,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,326
34-38,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,484
19-23,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,324
29-33,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,348
29-33,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,22
34-38,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,219
29-33,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,146
59-63,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,500
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,119
29-33,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,67
44-48,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,492
19-23,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,53
39-43,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,85
24-28,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,84
29-33,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,228
19-23,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,307
24-28,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,307
44-48,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,414
29-33,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,222
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,223
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,217
19-23,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,297
39-43,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,498
44-48,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,405
54-58,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,291
24-28,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,60
19-23,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,147
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,149
44-48,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,359
29-33,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,149
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,162
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,315
24-28,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,276
29-33,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,52
54-58,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,369
24-28,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,121
39-43,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,305
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,25
39-43,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,46
44-48,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,252
34-38,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,403
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,14
39-43,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,95
39-43,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,369
24-28,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,489
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,94
34-38,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,262
34-38,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,391
49-53,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,242
59-63,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,199
29-33,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,87
29-33,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,456
34-38,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,145
34-38,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,140
19-23,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,414
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,162
44-48,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,230
19-23,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,238
39-43,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,19
24-28,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,282
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,74
24-28,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,102
59-63,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,14
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,154
39-43,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,395
54-58,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,246
49-53,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,290
29-33,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,452
19-23,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,433
34-38,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,496
24-28,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,104
44-48,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,8
34-38,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,347
29-33,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,34
24-28,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,101
34-38,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,304
34-38,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,494
59-63,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,244
44-48,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,228
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,435
19-23,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,271
59-63,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,138
19-23,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,353
44-48,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,303
39-43,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,267
54-58,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,208
24-28,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,89
54-58,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,202
49-53,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,314
24-28,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,152
39-43,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,287
39-43,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,300
0-18,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,380
44-48,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,238
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,177
54-58,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,57
39-43,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,227
59-63,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,195
24-28,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,28
19-23,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,374
24-28,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,203
34-38,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,199
29-33,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,390
