ageGroup,region,relation,gender,planClassKey,industryKey,operatorTypeKey,memberCount
26-35,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,149
61-65,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,468
76+,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,435
46-55,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,238
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,249
46-55,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,40
61-65,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,319
26-35,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,138
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,195
19-25,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,87
19-25,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,294
19-25,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,457
36-45,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,135
66-70,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,153
71-75,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,392
26-35,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,61
61-65,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,10
66-70,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,191
61-65,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,92
36-45,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,370
26-35,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,301
56-60,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,10
61-65,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,390
71-75,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,362
46-55,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,249
61-65,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,380
19-25,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,239
76+,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,61
61-65,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,213
36-45,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,333
56-60,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,174
56-60,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,47
26-35,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,345
36-45,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,200
46-55,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,398
19-25,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,123
19-25,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,244
66-70,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,426
46-55,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,340
26-35,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,251
61-65,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,403
36-45,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,440
61-65,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,459
56-60,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,101
26-35,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,354
56-60,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,82
66-70,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,443
46-55,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,495
56-60,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,246
66-70,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,450
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,470
36-45,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,337
61-65,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,359
26-35,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,17
26-35,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,334
76+,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,97
26-35,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,249
36-45,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,244
56-60,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,321
26-35,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,416
36-45,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,97
71-75,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,482
66-70,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,172
26-35,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,25
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,253
46-55,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,176
76+,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,63
66-70,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,457
66-70,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,434
26-35,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,129
76+,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,268
76+,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,141
46-55,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,127
56-60,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,103
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,116
66-70,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,426
46-55,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,249
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,157
36-45,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,322
56-60,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,208
26-35,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,348
46-55,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,127
76+,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,316
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,264
61-65,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,86
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,317
46-55,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,339
46-55,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,37
46-55,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,493
61-65,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,275
56-60,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,147
19-25,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,326
46-55,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,484
19-25,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,324
36-45,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,348
36-45,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,22
46-55,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,219
36-45,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,146
76+,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,500
46-55,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,119
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,67
61-65,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,492
19-25,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,53
56-60,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,85
26-35,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,84
36-45,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,228
19-25,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,307
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,307
61-65,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,414
36-45,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,222
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,223
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,217
19-25,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,297
56-60,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,498
61-65,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,405
71-75,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,291
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,60
19-25,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,147
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,149
61-65,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,359
36-45,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,149
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,162
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,315
26-35,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,276
36-45,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,52
71-75,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,369
26-35,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,121
56-60,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,305
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,25
56-60,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,46
61-65,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,252
46-55,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,403
46-55,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,14
56-60,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,95
56-60,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,369
26-35,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,489
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,94
46-55,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,262
46-55,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,391
66-70,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,242
76+,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,199
36-45,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,87
36-45,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,456
46-55,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,145
46-55,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,140
19-25,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,414
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,162
61-65,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,230
19-25,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,238
56-60,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,19
26-35,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,282
46-55,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,74
26-35,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,102
76+,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,14
46-55,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,154
56-60,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,395
71-75,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,246
66-70,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,290
36-45,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,452
19-25,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,433
46-55,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,496
26-35,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,104
61-65,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,8
46-55,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,347
36-45,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,34
26-35,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,101
46-55,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,304
46-55,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,494
76+,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,244
61-65,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,228
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,435
19-25,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,271
76+,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,138
19-25,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,353
61-65,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,303
56-60,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,267
71-75,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,208
26-35,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,89
71-75,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,202
66-70,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,314
26-35,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,152
56-60,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,287
56-60,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,300
0-18,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,380
61-65,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,238
46-55,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,177
71-75,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,57
56-60,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,227
76+,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,195
26-35,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,28
19-25,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,374
26-35,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,203
46-55,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,199
36-45,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,390
36-45,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,172
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,10
61-65,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,414
66-70,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,254
46-55,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,195
61-65,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,319
71-75,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,167
46-55,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,422
61-65,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,332
26-35,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,310
26-35,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,399
71-75,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,419
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,204
56-60,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,235
36-45,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,424
19-25,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,114
36-45,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,251
26-35,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,150
61-65,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,425
61-65,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,495
56-60,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,141
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,341
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,403
36-45,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,100
56-60,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,84
26-35,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,11
36-45,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,20
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,339
66-70,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,90
71-75,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,248
61-65,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,367
46-55,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,273
36-45,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,413
36-45,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,50
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,121
56-60,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,279
36-45,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,336
46-55,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,232
66-70,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,225
56-60,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,142
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,379
46-55,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,133
61-65,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,255
19-25,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,230
76+,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,211
26-35,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,198
76+,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,125
46-55,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,452
26-35,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,485
61-65,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,99
66-70,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,467
56-60,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,392
71-75,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,150
61-65,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,334
61-65,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,45
71-75,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,155
46-55,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,442
76+,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,233
61-65,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,297
46-55,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,190
46-55,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,282
36-45,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,301
61-65,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,87
46-55,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,405
36-45,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,395
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,254
36-45,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,63
61-65,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,61
46-55,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,325
56-60,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,337
61-65,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,382
26-35,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,461
56-60,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,107
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,288
46-55,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,212
61-65,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,16
56-60,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,395
56-60,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,171
56-60,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,113
71-75,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,269
76+,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,352
56-60,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,194
36-45,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,167
56-60,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,403
56-60,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,456
76+,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,255
76+,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,96
36-45,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,276
19-25,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,463
46-55,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,265
26-35,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,110
76+,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,412
76+,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,264
66-70,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,61
46-55,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,279
19-25,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,277
19-25,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,52
56-60,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,161
66-70,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,435
56-60,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,385
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,261
26-35,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,109
26-35,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,491
26-35,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,436
26-35,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,126
66-70,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,396
46-55,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,2
76+,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,302
61-65,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,264
66-70,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,199
56-60,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,13
26-35,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,286
46-55,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,18
26-35,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,322
36-45,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,278
66-70,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,497
36-45,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,4
56-60,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,203
26-35,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,389
36-45,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,236
19-25,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,210
76+,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,103
56-60,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,258
61-65,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,303
26-35,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,188
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,51
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,225
46-55,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,103
56-60,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,89
71-75,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,96
66-70,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,360
71-75,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,128
76+,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,461
46-55,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,326
71-75,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,394
71-75,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,169
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,111
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,263
26-35,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,24
36-45,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,356
19-25,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,46
46-55,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,256
